Codigo;Nome;Sigla;CodigoPai
38026;Divisão de Antropologia;DA-UFG;11577
38027;Divisão de Intercâmbio Cultural;DIC-UFG;11577
38028;Divisão de Processos Técnicos;DPT-UFG;11571
38029;Divisão de Serviços aos Usuários;DSU-UFG;11571
38030;Divisão de Bibliotecas Setoriais;DBS-UFG;11571
38031;Divisão de Apoio;DA-UFG;11571
96850;Coordenação de Biblioteca;N/D;24848
38034;Seção de Arquivo Geral;SAG-DA-UFG;38032
38036;Seção de Controle de Tráfego;SCT-DA-UFG;38035
38037;Seção de Manutenção e Recuperação de Veículos;SMR-DA-UFG;38035
38038;Divisão de Telecomunicações;DT-DA-UFG;28970
38039;Divisão de Material;DM-UFG;31005
38040;Divisão de Patrimônio;DP-UFG;31005
38041;Divisão de Controle de Estoque;DCE-UFG;31005
38043;Seção de Análise e Contratos;SAC-UFG;38042
96851;Setor de Assuntos da Comunidade Universitária;N/D;24848
38045;Seção de Recebimento e Pagamento;SRP-UFG;38042
38046;Divisão de Administração Financeira;DAF-UFG;31006
38048;Divisão de Desenvolvimento e Manutenção de Sistemas;DPMS-UFG;11578
38050;Seção de Suporte Técnico e Operação;SSPO-UFG;38049
38051;Seção de Produção e Digitação;SPD-UFG;38049
38052;Divisão de Ensino e Pesquisa;DEP-UFG;11578
38054;Divisão de Treinamento e Aperfeiçoamento;DTA-UFG;31039
38055;Divisão de Recrutamento e Seleção;DRS-UFG;31039
96852;Secretaria de Graduação;N/D;24848
96853;Coordenação de Planejamento;N/D;24850
96854;Coordenação do Programa de Pós-Graduação em Agronomia;N/D;24850
96855;Coordenação do Curso de Física;N/D;24850
96856;Coordenação do Curso de Química;N/D;24850
95962;Divisão de Grandezas Elétricas ;Digel;568
117126;Agência da Previdência Social Atendimento Demandas Judiciais - D - São João da Boa Vista;APSDJSBV;41358
105850;Diretoria de Pós-Graduação;DPG;104956
110884;Equipe de Arrecadação e Cobrança 6;EAC/6;3294
111223;Equipe de Atendimento ao Contribuinte;EAT;4583
114682;Divisão de Administração do Cadastro de Pessoas Físicas;Dicaf;92690
117168;Secretaria de Apoio Administrativo;SAD/CPCX;62202
122737;Conselho de Centro;CC/CCHS;16547
85551;Serviço de Expediente;SE-CCGF;85550
85552;Serviço de Expediente;SE-DP;14983
38082;Serviço de Expediente;SEX-UFSC;15001
38085;Seção de Arquivo e Estatística;SAE/UFSC;38084
85553;Serviço de Expediente;SE-DN;14984
85554;Serviço de Expediente;SE-DAC;14985
122635;Secretaria de Apoio Pedagógico;SAP-COAC;122634
38090;Seção de Controle de Cargos e Empregos;SCCE-UFG;35772
38091;Seção de Cadastro;SCL-UFG;35771
38093;Seção de Legislação do RJU;SLRJU-UFG;38092
38096;Divisão de Encargos Sociais;DES-UFGO;38094
38097;Divisão Técnica;DT-RU-UFG;11573
38098;Divisão Jornalística e Estágios;DJE-RU-UFG;11573
38099;Divisão Artística e Programação;DAP-RU-UFG;11573
38100;Divisão Administrativa;DA-CEGRAF-UFG;11576
38101;Divisão de Produção;DP-CEG-UFG;11576
38102;Divisão Técnica;DT-CEGRAF-UFG;11576
38104;Oficina Gráfica;OG-UFG;38103
38106;Setor do PIDL;SPIDL-UFG;38105
38107;Setor de Periódicos;SP-UFG;38105
38109;Seção de Estudos e Projetos;SEP-PU-UFG;38108
38110;Seção de Conservação e Manutenção;SCM-PU-UFG;38108
38112;Seção de Fiscalização;SF-PU-UFG;38111
38113;Seção de Vigilância;SV-PU-UFG;38111
38114;Seção de Parques e Jardins;SPJ-PU-UFG;38111
38116;Coordenação de Programas de Saneamento em Saúde;Cosas;38121
38117;Coordenação de Engenharia;Coeng;38118
38123;Coordenação de Saneamento e de Edificações em Áreas Indígenas;Cosan;38121
73600;Coordenação de Apoio Administrativo;COORD;116268
118806;Serviço de Informações ao Cidadão;SIC-UFRSA;96939
77882;Divisão de Contratos Administrativos;DICOA;90920
77883;Divisão de Compras;DICOP;77880
76795;Coordenação de Divulgação;DIVULG;1745
38134;Divisão de Acompanhamento e Avaliação Orçamentária;DIAVA;77951
38135;Comissão Regional de Saúde do Trabalhador em Santa Catarina;CREST/SC;18478
38137;Seção de Manutenção de Imóveis;SMI;8366
38146;Setor de Documentação e Disseminação de Informações;SEDODI/DRSW2;20526
38147;Agência do IBGE em Caetité;AG-CAET;20881
38150;Agência do IBGE em Itabaiana;AG-ITABAI;20681
38151;Agência do IBGE em Tubarão;AG-TUB;20857
85250;Serviço de Apoio;SERAP;1885
85251;Serviço Apoio ;SERAP;78424
85252;Serviço de Apoio;SERAP;47996
38157;Setor de Conservação e Preservação da Reserva;N/D;38156
38159;Setor Administrativo;SAD/DRNW3;20871
38161;Corregedoria;CORGE-ANVISA;36687
38162;Ouvidoria;OUVID-ANVISA;36687
38163;Conselho Consultivo;CC-ANVISA;36687
38164;Auditoria Interna;AUDIT-ANVISA;36687
112744;Coordenação do Curso de Matemática Aplicada;N/D;16256
38175;Gerência-Geral de Cosméticos;GGCOS;125976
38176;Gerência-Geral de Saneantes;GGSAN;125976
38179;Gerência de Laboratórios de Saúde Pública;GGLAS;126009
90095;Divisão de Programação Orçamentária;DPO;45497
90124;Serviço de Comunicação Social;N/D;47344
38184;Departamento de Direito Público;DDP/CCJ-UFPB;12161
38185;Departamento de Direito Privado;DDPR-CCJ-UFPB;12161
38186;Departamento de Direito Processual e Prática Forense;DPPF/CCJ-UFPB;12161
38191;Coordenação do Curso de Pós-Graduação Ciências Jurídicas;N/D;12161
38192;Coordenação do Curso de Graduação em Ciências Jurídicas;N/D;12161
76797;Divisão do Pessoal;DP;1746
38203;Seção  de Aviação Civil do Aeroporto de Porto Seguro;SBPS;38202
38209;Departamento de Articulação de Ações da Amazônia;DAI;3205
38211;Divisão ;N/D;42905
38212;Divisão ;N/D;42521
90125;Coordenação-Geral de Micro e Nanotecnologias;CGMN;75234
38222;Divisão de Operações;DO-CPBV;38213
38223;Divisão Administrativa;DA-CPBV;38213
38225;Destacamento de Proteção ao Vôo de Santa Maria;DPV/SM/CINDACTA;38224
38226;Destacamento de Proteção ao Vôo de Uruguaiana;DPV/UG/CINDACTA;38224
38227;Destacamento de Proteção ao Vôo de Foz do Iguaçu;DPV/FI/CINDACTA;38224
38228;Destacamento de Proteção ao Vôo de Canoas;DPV/CO/CINDACTA;38224
38229;Destacamento de Proteção ao Vôo de Porto Alegre;DPV/PA/CINDACTA;38224
38232;Núcleo do Destacamento de Proteção ao Vôo, Detecção e Telecomunicações de Bom Jesus da Lapa;NuDPV-DT 23;38231
38234;Núcleo do Destacamento de Proteção ao Vôo, Detecção e Telecomunicações de Petrolina;NuDPV-DT 27;38233
38236;Divisão de Licitação;DILIC;75867
85253;Serviço de Apoio;SERAP;13588
77885;Divisão de Cadastro Funcional e Concessão de Diárias e Passagens;DICAF;90918
110885;Equipe de Atendimento ao Contribuinte 1;EAT/1;3294
77886;Divisão de Pagamento e Benefícios;DIPAG;90918
73607;Coordenação de Apoio Administrativo;CAD;73608
117932;Diretoria de Gestão Orçamentária;DGOM;195
73615;Coordenação de Redes, Monitoramento e Segurança;CSS;107658
73620;Coordenação de Contabilidade;CC;73617
120673;Seção de Suporte aos Inventários Setoriais;N/D;50569
118871;Diretoria de Desenvolvimento Institucional e Inovação;DIRDI;24231
77888;Coordenação de Avaliação e Qualidade;COAVA;31600
77890;Câmara Temática;N/D;72079
88849;Plenário;N/D;86245
91450;Coordenação de Campus;CC;30860
77956;Comitê Técnico de Saneamento Ambiental;N/D;59090
90127;Coordenação de Administração;N/D;90126
77992;Consulado Honorário em Bergen;CH-CANADÁ;879
38287;Serviço de Documentação e Arquivo;SARQ;73583
77993;Plenário;PL-CNB;77990
123849;Coordenador do Curso Técnico Integrado em Informática;CCTII;123580
85557;Serviço Pós-Operatório em Veterinária;SPOV-CCS;14892
85558;Farmácia Universitária;FU-CCS;14892
85560;Serviço de Expediente;SE-CCGN;85559
38298;Coordenação de Investimentos;COINV;38297
117089;Comitê Nacional de Organização da Conferência das Nações Unidas sobre Desenvolvimento Sustentável;CNO Rio +20;1990
38301;Coordenação de Estudos Técnicos;COETE;38300
38302;Coordenação de Contabilidade e Atuária;CCOAT;38297
38304;Coordenação de Acompanhamento Legal de Estados;COALE;38303
38305;Coordenação de Normatização;CONOR;38303
76799;Coordenação-Geral de Combate aos Ilícitos Transnacionais;COCIT;58736
108928;Coordenação do Laboratório Nacional de Fusão;LANAF;4897
117095;Agência da Previdência Social Atendimento Demandas Judiciais Taubaté;APSDJTBT;46396
85562;Serviço de Expediente ;SE-CCGEC;85561
85564;Serviço de Expediente ;SE-CCGEE;85563
85566;Serviço de Expediente;SE-DEQEA;85565
85568;Serviço de Expediente do PGENQ;SE-PGENQ;85567
85569;Serviço de Expediente;SE-CCGEM;68530
38371;Gabinete;GABIN-SBF;38337
85570;Serviço de Expediente;SE-DEE;14986
109520;Coordenação do Curso de Serviço Social - Bacharelado;CCSSB;15211
38392;Serviço de Atividades Auxiliares;Seata;8465
38395;Serviço de Apoio Administrativo;N/D;38394
38401;Serviço de Execução Orçamentária e Financeira;N/D;38393
85571;Serviço de Expediente ;SE-PGECV;60464
53166;Prefeitura de Aeronáutica de Alcântara ;PAAK;2724
85572;Serviço de Expediente;SE-CCGEC;14987
85573;Serviço de Expediente ;SE-CCGEP;70082
85574;Serviço de Expediente;SE-DEPS;14988
85575;Serviço de Expediente;SE-DIE;14989
85576;Serviço de Expediente;SE-DAU;14990
85577;Serviço de Expediente;SE-CCGEE;59578
85578;Serviço de Expediente;SE-CCGESA;60269
38419;Setor de Compras;SCC-UDI;104391
110294;Coordenação;DEAF;111143
124787;Procuradoria Federal Especializada de Barreiras;PFE/IBAMA/;68918
85579;Coordenadoria de Apoio Administrativo;CAA-CT;14894
38427;Núcleo de Inteligência;NI-12SPRF;2814
116671;Serviço;SERV;9850
38435;Seção de Transporte;ST;30578
85581;Serviço de Expediente ;SE-CCGESA;85580
88850;Secretaria Executiva;N/D;86245
124788;Procuradoria Federal Especializada de Eunápolis;PFE/IBAMA/;68917
124789;Procuradoria Federal Especializada de Humaitá;PFE/IBAMA/;68914
38484;Coordenação Pedagógica de Língua Portuguesa;CPLP-UE/EN I;34670
88857;Divisão de Defesa de 1ª Instância;DIDE1;18270
88906;Serviço de Execução Orçamentária e Financeira;N/D;72484
38489;Coordenadoria de Eletrônica;CEL-CEFET-RJ;61768
38490;Coordenadoria de Eletrotécnica;CCE-CEFET-RJ;61768
38491;Coordenadoria de Mecânica;CM-CEFET-RJ;61768
38492;Coordenadoria de Área de Construção Civil;CACC-CEFET-RJ;61768
38493;Coordenadoria de Telecomunicações;CTE-CEFET-RJ;61768
38494;Coordenadoria de Segurança do Trabalho;CST-CEFET-RJ;61768
38495;Coordenadoria de Desenho;CD-CEFET-RJ;61669
38496;Coordenadoria dos Cursos de Pós-Graduação;CCPG-CEFET-RJ;67756
88907;Serviço de Execução Financeira;N/D;75690
119568;Secretaria da Procuradoria Jurídica;SEC;54967
102546;Divisão;DIV;102544
119569;Assessoria da Reitoria;ASS REUNI;102042
119570;Secretaria da Diretoria de Registro e Controle Acadêmico;SEC-DIRCA;55255
119572;Secretaria de Registros e Controle Acadêmicos - Guajará-Mirim;SERCA/Guajará-Mi;55255
85583;Serviço de Expediente ;SE-CCGEA;85582
85585;Serviço de Expediente ;SE-CCGAU;85584
85587;Serviço de Expediente ;SE-CCGCC;85586
85588;Coordenadoria do Curso de Graduação em Engenharia de Controle Industrial;CCGECI-CT;14894
119573;Secretaria de Registros e Controle Acadêmicos - Ji-Paraná;SERCA/Ji-Paraná;55255
38524;Seção de Contabilidade;SCO-UnB;37517
85590;Serviço de Expediente ;SE-CCGEM;85589
38529;Seção de Comunicação Social;SECOM-CEFET-RJ;88347
38530;Setor Gráfico;SGRAF-CEFET-RJ;88347
38531;Coordenadoria de Biologia;CBIO-CEFET-RJ;61669
85592;Serviço de Expediente;SE-CCGEM;85591
85594;Serviço de Expediente ;SE-CCGEP;85593
85596;Serviço de Expediente do PGCC;SE-PGCC;85595
85597;Serviço de Expediente;SE-DCA;14993
38542;Serviço de Análise e Apoio à Formação de Recursos Humanos;N/D;982
85598;Serviço de Expediente;SE-DCC;14995
85599;Serviço de Expediente do PGEc;SE-PGEc;60648
85600;Serviço de Expediente;SE-DCE;14996
85602;Serviço de Expediente;SE-CCGSS;85601
59877;Coordenação do Curso de Pós-Graduação em Serviço Social;CCPGSS-CSE;15000
85603;Serviço de Expediente;SE-DCS;15000
38555;Serviço de Pesquisa;SEPES;21064
102581;Consulado Honorário em Trondheim;CH-CANADÁ;879
102582;Consulado Honorário em Koper;CH-CANADÁ;9102
102586;Serviço;N/D;77560
38564;Coordenadoria de Turismo e Língua Estrangeira;CTLE-CEFET-RJ;61768
38566;Coordenadoria de Lingua Portuguêsa e Literatura Brasileira;CLPLB-CEFET-RJ;61669
38567;Coordenadoria de Matemática;CDM-CEFET-RJ;61669
38568;Coordenadoria de Química;CDQ-CEFET-RJ;61669
85604;Serviço de Expediente do PGAd;SE-PGAd;60468
85605;Coordenadoria do Curso de Pós-Graduação em Educação Científica e Tecnológica;CCPGECT-CCFM;14957
88143;Serviço de Gestão Ambiental e Territorial ;SEGAT;107625
102587;Serviço;N/D;77561
38576;Coordenadoria dos Laboratório de Mecânica;CLM-CEFET-RJ;61825
102588;Serviço;N/D;77562
38579;Setor de Documentação e Disseminação de Informações;SEDODI/GO;23116
38580;Setor de Compilação Temática e Especial;SECOTES;20769
38581;Coordenadoria dos Laborátorios da Área de Construção Civil;CLAC-CEFET-RJ;61825
38582;Coordenadoria dos Laboratórios de Elétrotécnica;CLAE-CEFET-RJ;61825
102589;Serviço;N/D;77563
102590;Serviço;N/D;77564
102591;Serviço;N/D;10668
102592;Serviço;N/D;10671
102593;Serviço;N/D;10674
119574;Secretaria de Registros e Controles Acadêmicos - Cacoal;SERCA/Cacoal;55255
85606;Coordenadoria de Apoio Administrativo;CAA-CSE;14957
119575;Secretaria de Registros e Controle Acadêmicos - Rolim de Moura;SERCA/Rolim de M;55255
119576;Secretaria de Registros e Controle Acadêmicos - Vilhena;SERCA/Vilhena;55255
88931;Divisão;N/D;88930
85608;Serviço de Expediente;SECCGA;85607
85609;Coordenadoria do Curso de Pós-Graduação em Educação Científica e Tecnológica;CPGECT-CCE;14994
85610;Serviço de Expediente;SE-DEEE;15002
85611;Coordenadoria de Ensino de 1º Grau - 5ª a 8ª Série;CE1º5ª8ª-CCE;59370
85612;Serviço de Expediente;SE-DCI;71105
38601;Coordenadoria de Física;CF-CEFET-RJ;61669
102594;Serviço;N/D;10677
38603;Seção de Almoxarifado;SALMO-CEFET-RJ;61743
85613;Coordenadoria do Curso de Pós-Graduação em Ciência da Informação;CCPGCI-CCE;71105
85614;Serviço de Expediente;SE-CCE;71959
100924;Coordenação de Residência Estudantil;CME - SATUBA;6472
38611;Departamento de Ciência da Computação;TCC-UFF;100771
38618;Departamento de Arte;GAT-UFF;11308
38619;Departamento de Geografia;GGE-UFF;11302
38620;Departamento de Geologia;GGO-UFF;11302
38622;Departamento de Geoquímica;GEO-UFF;11304
38624;Departamento de História;GHT-UFF;11306
38629;Departamento de Química Analítica;GQA-UFF;11304
38631;Departamento de Química Orgânica;GQO-UFF;11304
38633;Serviço de Farmácia;SF-HUAP=UFF;35462
38635;Divisão de Direitos e Vantagens;DDV/CRL;118811
38637;Seção de Atendimento Interno e Externo;SAIE-HUAP;39289
38639;Divisão de Engenharia;DEN-UFF;40236
38640;Coordenadoria de Articulação Universidade-Comunidade em Atividades Educacionais e Ação Cultural;CAAE-UFF;33352
107127;Serviço Técnico Administrativo;SETAD;88027
85615;Coordenadoria de Apoio Administrativo;CAA-CCE;14994
103233;Diretoria de Rede de Distribuição;DRD;103230
38650;Comissão de Supervisão do Estudo Prospectivo em Ciência e Tecnologia no Brasil;COSU/CCT;9
38651;Mestrado em Economia Aplicada;N/D;58463
38652;Unidade de Suporte Técnico;N/D;13024
38653;Setor de Comunicação e Protocolo;N/D;34028
38655;Administração da Sede;AS-UFRJ;14117
38656;Seção de Pessoal;N/D;33939
38657;Serviço de Manutenção;N/D;14131
38658;Administração da Sede;N/D;14138
106097;Coordenação de Desenvolvimento de Pessoas;CDP;106096
106098;Divisão ;DIV;106096
106099;Coordenação de Legislação, Orientação e Uniformização de Procedimentos de Recursos Humanos;CLOUPRH;106096
106100;Coordenação de Gestão de Pessoal;CGP;106096
106101;Divisão;DIV;106096
106104;Divisão de Matéria Administrativa;DIV;106103
106107;Divisão de Consultoria e Assessoramento;DIV;106106
106108;Serviço;SEV;105917
106503;Divisão de Seguros Financeiros e Títulos de Capitalização;DIFIC;106502
106115;Divisão de Fiscalização-Escritório de Supervisão;DIV;106113
106116;Divisão de Análise Técnica-Escritório de Supervisão;DIV;106113
38677;Coordenação do Curso Técnico em Informática;N/D;15735
106117;Divisão de Monitoramento;DIV;106113
106118;Serviço;SEV;106113
106119;Serviço;SEV;106113
106445;Coordenação de Convênios e Contratos;N/D;106002
39967;Departamento de Ciências Administrativas e Contábeis;DECAC-FUNREI;39571
108563;Serviço;SAD/DAC;108561
108564;Serviço;SAD/DAC;108562
106447;Coordenação de Material e Infraestrutura;COMAP;106002
106449;Coordenação de Planejamento;N/D;106448
106450;Coordenação de Orçamento;N/D;106448
106451;Departamento de Desenvolvimento de Pessoal;CODEP;106004
106452;Departamento de Administração de Pessoal;COAPE;106004
106453;Departamento de Atenção à Saúde e Qualidade de Vida;COASA;106004
106454;Assessoria de Gestão de Tecnologia da Informação;ASTEC;105161
122065;Unidade Operacional no Estado do Rio Grande do Norte;UO 9.1 - RN;122064
106455;Conselho de Ensino, Pesquisa e Extensão;CEPEX;100920
122066;Unidade Operacional no Estado do Piauí;UO 9.2 - PI;122064
106533;Divisão de Monitoramento de Ativos;DIMAT;106532
122068;Unidade Operacional no Estado do Maranhão;UO 10.1 - MA;122067
122069;Unidade Operacional do Amapá;UO 10.2 AP;122067
122071;Unidade Operacional no Estado do Acre;N/D;122070
108638;Serviço;N/D;108628
95462;Coordenação de Certificação;PGDO-3;95416
95640;Subprocuradoria Jurídica 4;GJU-4;19527
95641;Centro de Estudos em Mercado de Capitais;COE;26899
38712;Departamento de História;DHIST;97632
108639;Serviço;N/D;108628
108640;Serviço;N/D;108628
108641;Serviço;N/D;108628
108663;Divisão de Atendimento;N/D;57958
108664;Divisão de Análise e Administração Estratégica de Dados;N/D;8510
38720;Serviço de Apoio à Pesquisa;SAP-PROPG;38715
108458;Coordenadoria de Ações Empreendedoras;CAE;108453
85619;Coordenadoria de Pesquisa e Extensão;CPE-CCE;14994
108459;Coordenadoria de Pagamentos;CP;38665
108460;Coordenadoria de Capacitação e Desenvolvimento de Pessoal;CCDP;38665
108461;Coordenadoria da Qualidade de Vida do Servidor;CQVS;38665
38727;Diretoria de Administração;DAD/Imperatriz;32201
38728;Diretoria de Ensino;DEN/Imperatriz;32201
38729;Diretoria de Fomento à Iniciação Científica;DIRIC;24231
